start,stop,label,duration,trial_num,open_latency,before_open,trial_start,lever_press,prox_to_trial_start,prox_to_lever_press,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7
3.453,3.481,USV_1,0.028000000000000025,,,None,,,,,0.012449588626623154,0.029578575721153848,14584.822432396137,15408.018558748545,0.00011410105971646215,27814.903846153848,22472.337089450615,3.420376439627657,2.8556995664416216,5.811270501978175,13.187008220856443,10.685621376191026,13.714854558799376,54.64308584431613
3.781,3.835,USV_2,0.053999999999999826,,,None,,,,,0.06629049777984619,0.013937245244565218,7914.14972028839,11587.066948378279,0.00021470015792495655,17547.554347826088,17873.52968473052,2.990692563066944,2.3563756250889107,5.709792044652801,15.811329217360955,10.173497047344087,16.414353147800078,57.502544381644206
9.46,9.539,USV_3,0.07899999999999885,,,None,,,,,0.01537418831139803,0.05648040771484375,14790.651522475913,11091.27459444246,6.670878150140277e-05,25335.9375,18364.145184350324,2.3677465870149885,4.006061120312269,6.143658927405108,14.654733459499159,13.120185241586604,15.438503174406739,65.31620366578086
11.192,11.251,USV_4,0.058999999999999275,,,None,,,,,0.026556288823485374,0.035573323567708336,11311.330377226912,11319.872405573173,4.2283886006361846e-05,22281.25,17651.778201620593,3.1829405666733295,2.378793472278375,4.49892874411243,17.398337448418417,9.391971729542599,15.666780620807943,63.674092414132566
15.95,15.992,USV_5,0.04200000000000159,,,None,,,,,0.012517397291958332,0.060017903645833336,16428.071156883932,13718.57599362032,7.864515575260865e-05,27635.416666666668,21719.795070197266,2.3992464932343256,2.9439229108108513,5.921122826024122,17.52417339456932,10.906282678651406,15.616671088219343,59.81321955720763
16.411,16.446,USV_6,0.03500000000000014,,,None,,,,,0.013490080833435059,0.0534820556640625,16513.847036886502,12493.237508417826,4.66674696837564e-05,27281.25,21995.201073470955,1.7531906429825213,5.671188597608902,5.369801335031806,17.32879286181049,9.667461831916526,16.499892347406163,59.75302431651323
20.673000000000002,20.71,USV_7,0.036999999999999034,,,None,,,,,0.010171165689826012,0.0615386962890625,18251.187297615226,13545.808904026973,0.00020689544013766364,30369.140625,21744.362496666385,2.341425589585965,3.784367932378348,4.146221642587005,15.377027805150707,10.218046151659387,14.405791214939786,60.26412025033427
32.607,32.661,USV_8,0.054000000000002046,,,None,,,,,0.12449955195188522,0.00911812160326087,7779.945076895787,11892.7579089534,0.00046055079288647593,16781.25,15110.720681871748,3.0856083889261487,3.941639740192415,6.133012052229203,13.189254425551889,12.13407069990676,13.29293067321829,57.91047575510945
33.036,33.082,USV_9,0.045999999999999375,,,None,,,,,0.029610654339194298,0.03428955078125,12657.37877776827,12995.144202518673,0.0004370553785290474,24356.25,16619.463444061137,2.7489701687391928,2.3939702627323642,5.8231807749596145,15.183816885371076,11.517736556443284,14.526779731750551,61.62715671782208
36.445,36.515,USV_10,0.07000000000000028,,,None,,,,,0.016004469245672226,0.03779128502155173,13399.51808210779,13479.50119158746,0.0002615634067705135,25461.206896551725,20663.93086937529,2.3924847930249187,2.8452591564489165,4.506366869620179,14.412061173934532,11.332939260090637,14.279378647261087,62.38334667780999
36.845,36.928,USV_11,0.08299999999999841,,,None,,,,,0.058810438960790634,0.018184777462121212,9061.075577984177,11099.876005071512,0.00013635732347099723,20136.363636363636,21030.392941986393,3.097129280208303,2.233220399504954,7.2295908848108335,18.33228823375438,11.43163646576187,14.86868699167274,64.55837619586703
38.361000000000004,38.387,USV_12,0.02599999999999625,,,None,,,,,0.09335371851921082,0.00628662109375,6238.470835181316,12094.647794210161,1.8767552876424074e-05,16242.1875,26057.936754953193,4.477873324352942,1.9129332128231626,5.742448177061662,16.24887624864286,10.035058347212205,15.370362130151008,49.489625212873186
43.295,43.334,USV_13,0.03900000000000148,,,None,,,,,0.015085406601428986,0.05060891544117647,16657.948978896184,14231.811470771285,5.9919526284818805e-05,28075.367647058825,15902.95629277029,2.7252551203148405,4.083383720427124,4.853516954972843,14.921166258414585,9.869414251151552,16.128389514492913,58.993987397136095
43.429,43.464,USV_14,0.03499999999999659,,,None,,,,,0.01757742278277874,0.03268229166666667,15852.910208184441,15062.195725338468,0.00024214957824548645,27656.25,21493.365694119664,2.579055384673884,5.0363338381621094,6.054725572349043,14.879573953211795,11.218155167525465,17.406764008040536,59.23331652770697
45.061,45.079,USV_15,0.018000000000000682,,,None,,,,,0.22148190438747406,0.025092230902777776,11575.383253416074,12195.136779703042,0.0001627005226617434,20968.75,16897.85769202145,2.239672034139864,3.177715487710328,4.8109072260579495,10.899229448277495,22.09015493870278,16.796471552220233,56.38562210607651
45.315,45.332,USV_16,0.017000000000003013,,,None,,,,,0.22755882143974304,0.021565755208333332,13328.411566026487,16987.63168167963,0.0007479265108361477,24635.416666666668,17482.658625271997,1.7070093991501933,4.597050886168969,5.163971119609313,6.366790271822315,19.955999291109798,16.7805994601934,51.385584934619345
45.569,45.589,USV_17,0.01999999999999602,,,None,,,,,0.20570702850818634,0.02412109375,12528.500229580595,14711.267428251416,0.0004057108856988131,21712.5,16963.297457760287,1.7536146632884626,3.2418843253994702,4.537754864118758,9.445990721840872,21.673225713741807,18.00849513295288,54.89865547095553
45.824,45.846,USV_18,0.021999999999998465,,,None,,,,,0.18756899237632751,0.025390625,12024.649262116196,13589.871152863156,0.00015219700975520345,21409.090909090908,17324.401753856637,1.4616556992346827,4.179956825485918,5.99910545567133,11.712225749329868,20.66177140211941,17.862116215454652,55.528332906939276
46.078,46.095,USV_19,0.016999999999995907,,,None,,,,,0.2256537526845932,0.021321614583333332,11625.084734200833,13353.27701541206,0.0002095812143113499,20781.25,16673.528852681608,1.8249510515048992,2.191527334865646,6.451499425713191,9.337841033355529,21.39782352779224,16.005251565547685,54.625083283490014
47.655,47.704,USV_20,0.04899999999999949,,,None,,,,,0.010053353384137154,0.04132952008928571,13823.784218509873,12979.347290726026,0.00013886537093179448,26111.60714285714,21109.89427515459,2.8228867689294206,4.304590194059506,6.105092531955627,15.200022519234432,11.697718719943914,15.671962647825021,59.96025076018964
48.858000000000004,48.918,USV_21,0.05999999999999517,,,None,,,,,0.02376282960176468,0.04392578125,12459.584714571954,10118.041595819823,2.3383840649703704e-05,20801.25,15551.534013859293,3.0339629796833156,5.727378155298652,5.030909543147894,14.54251858757348,12.043320462099382,18.353329644604397,64.11496128181994
49.048,49.064,USV_22,0.015999999999998238,,,None,,,,,0.013176988810300827,0.0399169921875,15685.334895096948,13263.028462939365,8.301842272988831e-05,27351.5625,23018.47399158482,2.545518963294195,6.05397955620699,5.1187034107105625,15.234549233540342,13.705105124534022,15.647866776784092,52.078952132966094
50.957,51.065,USV_23,0.10799999999999699,,,None,,,,,0.01908016763627529,0.06651980377906977,15821.803023154956,10857.243967016253,1.7818714336147496e-05,26827.761627906977,16774.722466428244,2.645232853402444,4.370627641927028,5.587484901792343,16.650150502106417,12.650697903816898,14.933777028983563,66.72385860503418
55.371,55.521,USV_24,0.14999999999999858,,,None,,,,,0.15132537484169006,0.05171643273305085,13065.81551669756,10537.627402377899,3.238953106364397e-05,23488.34745762712,19118.3773957513,2.1292406101150205,2.444708727651492,5.852932390465686,14.497705326936336,11.879592097899932,15.954208151045412,67.52908286786307
56.247,56.389,USV_25,0.142000000000003,,,None,,,,,0.012089072726666927,0.05220249720982143,15818.799744672213,12158.045610192714,0.00011584412163549337,27748.32589285714,19340.584347715096,2.601844048419115,5.565744663993856,5.130040855694099,15.921293963504576,11.447545949036629,14.4539269400581,64.2782322630496
56.568,56.64,USV_26,0.07200000000000273,,,None,,,,,0.02074410766363144,0.06903286637931035,16995.220005172934,11694.861556866656,3.685311908048791e-05,27885.775862068964,17436.391897804915,2.5725756128881754,3.0136925965823225,4.192159543100114,14.821859742441694,11.79164853923476,13.292960866968897,65.74772065561322
57.307,57.359,USV_27,0.0519999999999996,,,None,,,,,0.01600499637424946,0.0699462890625,19215.061525097317,13328.217889096857,0.00012170249154651083,31095.170454545456,22831.645078981033,1.6560928345799604,7.000709874888332,5.893434050871028,15.148569433447403,11.791603777306864,13.368734121900626,62.052472194466766
58.414,58.484,USV_28,0.07000000000000028,,,None,,,,,0.02627730183303356,0.06401535560344827,16019.835777007,11637.535816455073,3.946213001129957e-05,27423.491379310344,24940.05998654338,2.241828023008828,7.778145934286753,5.048630216478989,13.994241852462936,14.957761108450246,17.229880745647385,65.94365509888323
60.28,60.401,USV_29,0.12100000000000222,,,None,,,,,0.03610832616686821,0.0224609375,9406.430402764136,10646.933918291355,9.158361480206746e-05,20193.359375,19663.41361869365,3.2343574664466725,2.8839716227889576,4.192509341801158,14.714455740919488,12.713690598413919,15.68449793401023,63.91788058995045
60.471000000000004,60.576,USV_30,0.10499999999999687,,,None,,,,,0.035238463431596756,0.02086239769345238,9756.750445082285,11812.942727224892,2.5677720322141417e-05,22258.928571428572,23906.56170164088,2.752898508805651,2.516616512339381,5.140040246695078,16.772305123186317,12.571344309321157,16.428315058608852,59.275248909667845
66.93299999999999,66.946,USV_31,0.01300000000000523,,,None,,,,,0.011682919226586819,0.05810546875,17870.471410348568,15068.938193001633,0.0006148141477700239,27589.285714285714,14769.230769230768,3.5031379450800038,3.1028907381756894,5.579670548791367,15.263864259873802,10.166001795073766,14.859148205936872,47.9858319514543
67.251,67.262,USV_32,0.01099999999999568,,,None,,,,,0.017541663721203804,0.022867838541666668,14141.585046423055,15797.355717394203,0.00012156607237994594,25859.375,14769.230769230768,2.1268939025777525,1.723444745242005,4.156083914839249,14.070100601887598,9.034495952776021,14.893464680744065,50.1144756963106
67.393,67.421,USV_33,0.028000000000005798,,,None,,,,,0.04564584791660309,0.058988131009615384,15720.433481189937,10883.11596602674,0.00032467419712274565,22983.173076923078,15750.690451655695,3.336843414073684,2.867092435267082,5.517048190364141,15.424040750504547,11.840137785812228,15.220907370608016,64.82746138970636
67.543,67.552,USV_34,0.009000000000000341,,,None,,,,,0.018355561420321465,0.0234375,14697.715083780988,12759.99799687542,3.492900121149718e-05,26281.25,17665.172090706863,3.067873347826705,6.552233595731017,6.833490331476526,16.279507099881993,11.672161961808989,17.383744999563117,47.84256695226693
67.664,67.712,USV_35,0.04800000000000182,,,None,,,,,0.017058368772268295,0.0454833984375,14626.439244785783,11074.736252569144,1.7760616018939675e-05,26212.5,14769.23076923077,3.1607199841380154,2.9452882521407626,5.684494160763926,16.054449023846807,11.114314969680256,15.12399516951947,64.85193279182063
69.075,69.126,USV_36,0.05100000000000193,,,None,,,,,0.054355498403310776,0.026966441761363636,11707.453682593983,12463.228884873719,5.981766391467426e-05,22593.75,22573.638159811606,4.0018519273896835,3.131690106909211,5.7220612983156265,19.403852773132396,11.211323372398276,15.443896289817097,55.340674109023965
69.405,69.485,USV_37,0.0799999999999983,,,None,,,,,0.013183911330997944,0.04955291748046875,19937.045484402122,14352.999988884225,0.0001336590775666486,33216.796875,26779.790269248602,2.8397312898946048,3.399338762559398,5.347262147451135,17.360597783666538,11.175382729807703,14.760334895037555,62.7654494534482
69.846,69.874,USV_38,0.027999999999991587,,,None,,,,,0.00887600239366293,0.059495192307692304,22020.807087252037,16269.524808177912,0.00025405698852510965,33043.269230769234,28981.172794452494,2.950618405941086,3.7273887353460955,4.869607822909047,12.770884639089703,8.19314765475955,13.501986574138792,57.20189865855916
69.93,69.94800000000001,USV_39,0.018000000000000682,,,None,,,,,0.014070941135287285,0.059624565972222224,22746.378149629207,18591.60838101979,0.0005775153692304633,35718.75,24887.636237135233,2.2427352511618257,4.451640958018968,4.870147342234924,12.722178185390359,8.615216279717762,15.220935149182004,50.06336841318325
70.01,70.023,USV_40,0.012999999999991019,,,None,,,,,0.01370150689035654,0.025983537946428572,16448.391964491086,16141.907185892609,0.0001925410736082181,28941.964285714286,20847.470459950415,1.9344333871169106,4.9147374192308115,3.7425934468115707,15.684838666783051,10.53549263646529,14.330608097576214,45.663309744645055
70.136,70.152,USV_41,0.016000000000005343,,,None,,,,,0.00921571347862482,0.070587158203125,22199.310410846534,17055.079776248684,0.0002624931857484351,34968.75,29893.04299112969,1.3321861259067198,3.8449544516077787,5.512384379348806,15.24334649242696,9.452505800173885,16.437221610944,48.48834397443415
71.155,71.202,USV_42,0.046999999999997044,,,None,,,,,0.036071740090847015,0.02957763671875,11888.918061961023,13181.734202474607,0.00011522103265004394,23601.5625,20740.007879853343,3.793283157146442,2.065187229600742,4.509197502602673,17.460924481799232,10.09020263944237,15.925480196826635,54.91084008673728
71.55199999999999,71.567,USV_43,0.015000000000000568,,,None,,,,,0.011138739064335823,0.045440673828125,20485.96417073581,17180.41556234364,0.0007489226545015661,32789.0625,27602.87782363123,1.5048691532070801,4.831657714636439,5.743361521479556,12.116840854389231,8.941347339233417,16.244895311901246,47.723651801486284
71.659,71.671,USV_44,0.012000000000000455,,,None,,,,,0.010948226787149906,0.04844447544642857,21168.45006590631,15016.255812331861,0.00013254326989354672,32156.25,28601.629503350483,2.3221417574958982,3.8626949587388775,5.962734468316687,14.767911965194154,12.429100074513752,16.02949343841279,48.33730547258254
71.992,72.037,USV_45,0.045000000000001705,,,None,,,,,0.020010169595479965,0.02690686677631579,14320.659027911368,13725.342686222366,2.493693828776577e-05,28889.802631578947,24013.07404930434,2.3262370104899794,5.251041014540877,5.423094615376031,16.31825792780027,9.52013919226681,15.647532832468466,57.81214362119013
72.324,72.336,USV_46,0.012000000000000455,,,None,,,,,0.010855994187295437,0.030447823660714284,22746.694058005374,23522.04006038362,0.0017061636947857286,38062.5,27397.141684126425,4.6349853733107675,5.225796886200962,4.650982017236714,11.837775468797021,7.80074450134459,12.032756969559943,41.325968768357896
73.021,73.071,USV_47,0.04999999999999716,,,None,,,,,0.23954105377197266,0.022077287946428572,10577.13425945678,11914.49049033647,2.391415705390061e-05,20075.89285714286,25105.94685751712,3.3663346183617042,3.787260690151974,5.510530465250544,16.21055465664136,11.860103796150183,14.821199062084169,53.6482931661759
73.11,73.171,USV_48,0.06100000000000705,,,None,,,,,0.08360761404037476,0.00916015625,7704.286692664274,12328.915574201501,6.882853042882859e-05,18547.5,25653.957339310524,3.7184737962632837,3.3281268809745392,5.252932479188405,17.476407986613914,9.625924438477051,14.311578185465851,55.70322645262584
73.348,73.377,USV_49,0.028999999999996362,,,None,,,,,0.01663302630186081,0.032132662259615384,15057.611228274165,16509.984667330646,0.00035196563095067255,28276.44230769231,17614.129011923418,2.8026261703893502,5.198629014654506,4.9830141975320705,16.695450949247792,7.841193775999267,15.154488687220796,52.670222487536925
73.635,73.69200000000001,USV_50,0.05700000000000216,,,None,,,,,0.04485587403178215,0.023610432942708332,11042.041983071183,12076.66202211963,4.3062379360259124e-05,22183.59375,18404.9780826908,4.226048637233981,3.2728968075834532,5.506301557905627,18.74405797732749,11.674917089492268,15.775977297224237,56.08606383828853
74.083,74.093,USV_51,0.010000000000005116,,,None,,,,,0.023732760921120644,0.022867838541666668,15820.645054937433,20100.481445811198,0.0005830439107129346,27656.25,16305.685123456084,0.7286752894829335,4.067816687883814,3.117335275794241,11.24095788296191,8.610554507490127,14.273113785343746,40.6007771161752
74.125,74.136,USV_52,0.01099999999999568,,,None,,,,,0.012495805509388447,0.034342447916666664,18410.081516194095,17715.771075954344,0.00043167975023201944,30640.625,25999.50533482929,3.7421865205160323,6.905834615465523,3.937178921593232,17.705252108789416,11.1459042617287,13.039607318591322,47.43458445562161
74.984,75.123,USV_53,0.13900000000001,,,None,,,,,0.012824760749936104,0.03902254971590909,15007.596274310772,12410.876219021977,4.1409474667366376e-05,28133.522727272728,20151.812076841554,2.5909410081262103,4.462849797729251,4.605957801403487,16.093355817966742,11.546521617987677,16.433670921945872,63.272808721442175
75.242,75.323,USV_54,0.08099999999998886,,,None,,,,,0.015293327160179615,0.04304273200757576,13980.45368427392,11752.912100978108,6.409031026642193e-05,25582.386363636364,15862.515815946603,1.702203751870693,4.745504137814461,5.466212156919429,14.610785508833338,11.940358568441244,13.973177912353536,62.66051033647786
75.407,75.454,USV_55,0.046999999999997044,,,None,,,,,0.01422748900949955,0.0529052734375,15136.748415470258,11592.928662241777,2.5309739473093684e-05,26700.0,18211.04938416306,2.5163925818261332,5.0068155248064805,5.715985960393108,12.653574423217632,13.532012122210322,16.977882024885808,63.09269210359737
75.498,75.632,USV_56,0.13400000000000034,,,None,,,,,0.01567111909389496,0.06644770784198113,17289.537838771925,12143.317724568575,0.00012713062099113697,28232.900943396227,22929.96815375939,2.3953793635164238,5.469587678707539,5.981565622772678,14.07212901978173,11.120904008466042,14.999465971605517,64.51846667076549
78.673,78.813,USV_57,0.14000000000000057,,,None,,,,,0.05237317085266113,0.021031605113636363,9132.750876217833,10235.89746062226,1.597456998919223e-06,20902.840909090908,24018.742504177724,3.3003440458757294,3.2588547372142513,4.623140375338501,16.951184954987138,11.079618626175455,15.649611512295957,63.61645769220476
86.062,86.076,USV_58,0.013999999999995794,,,None,,,,,0.04845217615365982,0.0133056640625,12898.619903497529,20155.36042516402,0.0008603665425852942,26144.53125,19963.835575577476,3.4868213328539057,2.3507813190793856,4.28016279493311,14.631276290108701,10.771720752668102,17.402009471514383,43.55770365948864
87.765,87.776,USV_59,0.01099999999999568,1.0,40.31709999999998,True,86.1623,126.47939999999998,1.6026999999999987,-38.71439999999998,0.013061278499662876,0.053059895833333336,20252.914566411666,17579.534019045655,0.003046300842244635,29531.25,21719.624669806086,3.5877686739711083,3.2512386480228415,4.8773722072758074,10.553859763866205,8.923853968499023,14.734982101279414,48.83337832817815
88.409,88.448,USV_60,0.03899999999998727,1.0,40.31709999999998,True,86.1623,126.47939999999998,2.246700000000004,-38.07039999999998,0.01220759004354477,0.05609489889705882,15610.899449444923,12473.990240427316,0.00015218063167535734,26829.04411764706,21265.620773357376,2.604803097274688,3.0501371215002404,4.82559453378487,17.319161244664,11.36178012897591,15.849282141368306,59.989728175686075
89.193,89.223,USV_61,0.030000000000001137,1.0,40.31709999999998,True,86.1623,126.47939999999998,3.030699999999996,-37.286399999999986,0.015853391960263252,0.027169363839285716,14513.870167297346,15435.21305909033,0.0003874394957210583,26216.51785714286,20862.529481474798,2.2198764983939387,4.647902956126866,4.870561807923147,15.582592383744387,11.996824894556573,14.138248289286185,54.175084457896936
89.395,89.474,USV_62,0.07900000000000773,1.0,40.31709999999998,True,86.1623,126.47939999999998,3.232699999999994,-37.08439999999999,0.016009502112865448,0.03821563720703125,13200.849331792762,12403.074298361778,0.00012697551693092337,24779.296875,18328.926579495994,2.5997115162141307,3.31053404673249,5.218205240959801,16.47413102994821,12.196482669604215,16.34651940127074,62.91815972922054
89.542,89.667,USV_63,0.125,1.0,40.31709999999998,True,86.1623,126.47939999999998,3.3796999999999997,-36.93739999999998,0.01611286774277687,0.03522600446428571,13563.810930909242,12648.053030063043,0.00010698867426325836,26292.091836734693,21594.879597792355,2.3775013674691685,3.571873419344293,6.908032688425647,17.368168378181743,12.482212997486739,15.960642990568612,62.99603104789994
90.186,90.204,USV_64,0.01799999999998647,1.0,40.31709999999998,True,86.1623,126.47939999999998,4.023700000000005,-36.29339999999998,0.017083514481782913,0.030083550347222224,13833.0960479651,13790.51103100255,0.00011916041874265923,25625.0,15782.159504911417,2.1520502967914603,4.669127208587185,4.3035090493164825,13.208881182024728,11.9406255150697,14.736940093779806,51.54864302479231
90.25,90.371,USV_65,0.12099999999999511,1.0,40.31709999999998,True,86.1623,126.47939999999998,4.087699999999998,-36.229399999999984,0.02340695820748806,0.06488037109375,15657.802287470031,10859.616230975736,8.24814068777669e-05,25806.640625,17561.086642403574,2.9498461639616758,4.4792422503358615,6.119065944627526,16.061121662127704,11.983152068188787,15.008159611070433,66.11817247805224
90.711,90.804,USV_66,0.09300000000000352,1.0,40.31709999999998,True,86.1623,126.47939999999998,4.548699999999997,-35.768399999999986,0.01752755604684353,0.05464131123310811,14281.650362279232,11386.693520161414,0.0001030989641748348,24952.702702702703,20367.308613154637,2.8194704704844824,2.7307079196478368,5.214612127832817,16.003243258330976,11.393685045829779,16.088665695337088,65.05287635823215
90.907,90.996,USV_67,0.08899999999999864,1.0,40.31709999999998,True,86.1623,126.47939999999998,4.744699999999995,-35.57239999999999,0.013757212087512016,0.04104275173611111,13824.927638054634,12880.083146815252,0.00014264905236435047,26421.875,19438.566373733524,2.4585150491428878,3.560575248799703,5.927555719844055,16.07338308522211,11.748053387765943,15.42241964805826,60.825402721798355
91.213,91.221,USV_68,0.008000000000009777,1.0,40.31709999999998,True,86.1623,126.47939999999998,5.050699999999992,-35.26639999999999,0.012227552011609077,0.02744140625,17356.95863672007,20637.32472080949,0.0014837047536460624,29306.25,20855.736580038283,3.6233853158318703,8.214264304182368,3.702820381497388,15.695730172767565,13.410758519620916,16.793922183547725,35.28865030655223
91.866,91.914,USV_69,0.04800000000000182,1.0,40.31709999999998,True,86.1623,126.47939999999998,5.703699999999998,-34.613399999999984,0.014079977758228779,0.05362548828125,15654.936006877582,13280.980811082558,8.26013061844505e-05,28078.125,20356.026034011797,2.5021361082790055,4.610608154016614,5.52289795067181,15.054965895144822,10.305169724575723,14.955163128986587,61.262322872872076
92.223,92.235,USV_70,0.012000000000000455,1.0,40.31709999999998,True,86.1623,126.47939999999998,6.060699999999997,-34.256399999999985,0.013721072115004063,0.04112025669642857,17835.38175221792,18090.403371689878,0.000468299686858264,30174.10714285714,20905.478293423326,6.282718751685841,2.9409083889818954,5.314017034072552,16.156934166008767,9.02369743602477,15.604783434487059,47.00593747399082
92.393,92.414,USV_71,0.021000000000000796,1.0,40.31709999999998,True,86.1623,126.47939999999998,6.230699999999999,-34.08639999999998,0.013816106133162975,0.0322021484375,13284.382603945754,14536.638088558375,7.139710089324922e-05,26512.5,22301.54113380928,3.0436440659104216,6.093674936839872,5.9605238444872475,17.23137252599576,11.703183970474806,15.606582774294939,51.41055617655767
93.693,93.721,USV_72,0.028000000000005798,1.0,40.31709999999998,True,86.1623,126.47939999999998,7.530699999999996,-32.786399999999986,0.013789902441203594,0.034517728365384616,13712.879674781145,15371.06381329516,0.0006934234657793687,26322.115384615383,16802.837743325006,1.7854792212384183,3.503874585701269,6.470057852830682,14.458749989971421,10.06004310770398,15.937816256368373,55.24537260916025
96.116,96.127,USV_73,0.01099999999999568,1.0,40.31709999999998,True,86.1623,126.47939999999998,9.953699999999998,-30.363399999999984,0.010277630761265755,0.069091796875,23061.699596620132,18264.30514998906,0.0008020944119451447,34953.125,28184.300106021357,0.7947726012058872,5.065141109597465,5.057596284669528,10.219244506011215,9.789645889225865,13.097656209350577,47.80670977636054
96.469,96.492,USV_74,0.023000000000010346,1.0,40.31709999999998,True,86.1623,126.47939999999998,10.306699999999992,-30.01039999999999,0.008784547448158264,0.05419921875,21050.693713935674,19095.218748950938,0.0010597850282050936,34312.5,28320.116128823367,1.8047104725431213,4.400140083673534,5.552431001424825,14.304417396180952,10.789773088046276,13.47524544302496,50.61267835138836
98.49,98.498,USV_75,0.008000000000009777,1.0,40.31709999999998,True,86.1623,126.47939999999998,12.327699999999993,-27.98939999999999,0.011578147299587727,0.03115234375,19780.211124612622,22283.97843492819,0.001221198435504927,33206.25,23864.229179631766,2.832608055527769,1.7153572918119497,3.5923952400445907,12.790450969784818,10.016093513872269,14.532056131458393,35.160649273973874
124.597,124.606,USV_76,0.009000000000000341,1.0,40.31709999999998,True,86.1623,126.47939999999998,38.43469999999999,-1.8823999999999899,0.011246651411056519,0.0535888671875,21804.398204831898,19097.133251379717,0.0016292305164210428,32437.5,22564.56261950469,1.4448884581522758,2.856893550778198,6.484982275497109,11.838431308468756,10.174412986223905,15.164427100842758,41.60112928282332
127.003,127.026,USV_77,0.022999999999996135,1.0,40.31709999999998,False,86.1623,126.47939999999998,40.8407,0.523600000000016,0.055718984454870224,0.016956676136363636,12207.72741799415,18104.316742600837,0.0008457043931311485,24894.886363636364,21602.617037196705,2.6266697479884447,3.5670707001590696,4.786779415228778,18.08678375319382,15.091509937971487,16.468930768070276,50.9702712214649
127.056,127.065,USV_78,0.009000000000000341,1.0,40.31709999999998,False,86.1623,126.47939999999998,40.893699999999995,0.5766000000000133,0.025979815050959587,0.015462239583333334,13408.889911284517,18281.28921678,0.00030953846603711373,24359.375,20159.36302290352,1.0423228894340397,1.5584389356703034,4.708577489726743,14.042592106018484,12.633921397726448,17.00586740039277,40.36052001840495
127.11,127.166,USV_79,0.055999999999997385,1.0,40.31709999999998,False,86.1623,126.47939999999998,40.9477,0.6306000000000154,0.047462355345487595,0.013523267663043478,8793.812770765671,13196.084909382565,5.931885331596351e-05,20302.989130434784,29619.581789758675,2.820364210376946,2.413179288275979,5.57600151269441,19.19778301024175,12.077944631570377,17.2726457145016,55.31128872809402
128.649,128.708,USV_80,0.0589999999999975,1.0,40.31709999999998,False,86.1623,126.47939999999998,42.4867,2.169600000000017,0.009927826933562756,0.034840901692708336,16570.55747018108,14424.75988795473,3.778014172699211e-05,32230.46875,24433.651946075817,2.042778898585324,4.480359521467896,6.378391597602256,18.24023384264763,11.167657450222796,14.982016888412014,60.40090940961909
