,start,stop,label,duration,trial_num,open_latency,before_open,trial_start,lever_press,prox_to_trial_start,prox_to_lever_press,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,25_kHz_call
202,354.20300000000003,354.213,USV_203,0.0099999999999909,1,78.21899999999997,False,192.321,270.54,161.88200000000003,83.66300000000007,0.0075212628580629,0.02880859375,18907.535884143927,17793.484144606962,0.0005355111196007,32781.25,23250.63189905226,2.125167070195691,3.3452709089038426,4.081139039601592,11.80905302099683,9.72266583062154,13.665256908862771,41.10555918854883,0
203,356.20700000000005,356.29400000000004,USV_204,0.086999999999989,1,78.21899999999997,False,192.321,270.54,163.88600000000005,85.66700000000009,0.0082072326913475,0.0210030691964285,16264.864748874052,16128.724928790318,0.0003013107384855,32083.92857142857,27272.921525135804,2.2192389360477947,6.848865191866036,6.750753818814942,16.426212275599568,12.181981865613151,16.77622903230551,58.920106833079615,0
204,356.33000000000004,356.345,USV_205,0.0149999999999863,1,78.21899999999997,False,192.321,270.54,164.00900000000004,85.79000000000008,0.0070513105019927,0.037384033203125,21835.766186299952,21575.672345483115,0.0007223004233141,35707.03125,29278.15495456636,2.026475458473154,3.9068862631358776,4.116305546413779,11.078184389252256,9.519205381320926,18.219890672193053,45.30338737528896,0
205,358.91600000000005,358.93,USV_206,0.0139999999999531,1,78.21899999999997,False,192.321,270.54,166.59500000000006,88.37600000000009,0.0084957722574472,0.0323486328125,20063.331474407903,21302.09302691512,0.0015341732984853,33996.09375,23502.47679626221,1.831039667441378,6.130490401646718,6.726810774837562,13.71189678876702,11.233760777918176,14.874184383051086,43.79137309736628,0
206,359.02700000000004,359.105,USV_207,0.0779999999999745,1,78.21899999999997,False,192.321,270.54,166.70600000000005,88.48700000000008,0.0089487936347723,0.019622802734375,15632.318805813176,16127.263238011838,0.0002240438119018,31839.84375,28180.878771426367,2.316043084197187,5.618439656993889,5.521397796868479,13.739741272802178,11.626181600990062,15.07900019902852,58.451802645545456,0
207,363.262,363.288,USV_208,0.0260000000000104,1,78.21899999999997,False,192.321,270.54,170.941,92.72200000000004,0.0060895546339452,0.0244140625,17933.98676090428,17676.09730107312,0.0003588258818692,33625.0,27663.624490712653,1.9514238898185048,5.831886426181384,7.925156846204881,18.650186504096208,11.624400662702888,14.560053815450182,51.53540029303775,0
208,363.366,363.419,USV_209,0.0529999999999972,1,78.21899999999997,False,192.321,270.54,171.04500000000004,92.82600000000008,0.0088822469115257,0.021151455965909,16111.946700081093,15213.488434715377,4.210663381280926e-05,32365.05681818182,28228.01498650733,3.020156120125713,7.334868150913721,6.693310630465237,17.373830629672337,11.538889207199915,16.205617254151914,57.827370084915735,0
209,363.476,363.536,USV_210,0.0600000000000022,1,78.21899999999997,False,192.321,270.54,171.155,92.93600000000004,0.0093254586681723,0.032587890625,17530.152733140905,13798.477327905384,2.642855551586974e-05,32287.5,25984.859859325312,2.4424235824635945,5.968286395449336,5.0171568010875705,16.752723258586784,11.38816814320911,16.334414542169203,60.15063022587816,0
210,363.67,363.689,USV_211,0.0190000000000054,1,78.21899999999997,False,192.321,270.54,171.34900000000002,93.13000000000004,0.0084479246288537,0.035400390625,19509.0552044686,18403.400574814168,0.0003184978971989,33468.75,21076.61403330203,2.4312098975123693,7.413889062282957,5.4647738691415615,12.288345956424436,11.548357608022432,16.447207437334672,49.68215051153415,0
211,370.701,370.835,USV_212,0.1340000000000145,1,78.21899999999997,False,192.321,270.54,178.38000000000002,100.16100000000006,0.0093794018030166,0.0199550412735849,15438.639605245413,14719.586658514,7.23693254583155e-05,31103.77358490566,25688.351455802745,2.818661498406734,5.092044162015762,5.942344785081317,17.631365181073438,11.464327205549072,16.713300894588517,61.0481777907608,0
