trial_num,trial_start,open_time,open_latency
1,71.893,107.7106,35.8176
2,414.6336,425.4336,10.800000000000011
3,751.3235999999999,754.2565999999999,2.9329999999999927
4,1101.6146,1144.6646,43.049999999999955
5,1446.8246000000001,1449.9846,3.1599999999998545
