trial_num,trial_start,open_time,open_latency
1,88.99560000000001,135.67940000000002,46.683800000000005
2,452.1524,,
3,825.2934,916.7784,91.48500000000001
4,1193.8203999999998,,
5,1588.8403999999998,1593.4904,4.650000000000091
