start,stop,label,duration,trial_num,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7
107.23362499999999,107.44162499999999,USV_1,0.2079999999999984,1,0.030237961560487747,0.0928253173828125,21588.560598269698,11684.230660947997,1.3051371006379706e-05,33638.671875,26780.38380047225,2.780989678804642,3.1956613215872824,5.685770234275315,17.350035905752865,11.648661605031313,14.667372486620033,70.06100325853247
107.535625,107.59562499999998,USV_2,0.05999999999998806,1,0.013709429651498795,0.0290234375,17930.106132853878,15005.440129281793,0.0002656517949175051,32403.75,26554.58008660283,2.3579605148440246,2.8880259688173453,5.687483585419151,16.105265571153826,11.555211369076174,15.094870285131803,59.53586735760489
109.47062499999998,109.47962499999998,USV_3,0.009000000000000341,1,0.010659475810825825,0.009114583333333334,20688.031217120737,22879.777914169652,0.000978812151591839,35234.375,29488.035287622453,2.1009678553755458,4.603573110079133,3.1557628564129137,11.537691561858466,11.07817717591329,14.932664643529883,37.09342493934367
109.62562499999999,109.663625,USV_4,0.038000000000010914,1,0.010944398120045662,0.012724034926470588,17369.073639188755,17952.99237614126,0.0005614350297001763,34108.455882352944,28450.913342807704,2.509611255493304,3.702810407748567,6.152759270691054,14.344465828202672,13.189818206906349,15.58283870045843,53.50938248954134
109.71462499999998,109.75662499999999,USV_5,0.04200000000000159,1,0.011089786887168884,0.045084635416666664,19687.6352870571,13865.547056882486,5.847616674492545e-05,33505.208333333336,27945.08641820639,2.6020950877753735,3.02614531925386,5.102517890664716,15.203821623075903,12.511460359329945,12.58393904748919,60.00284874765915
111.93562499999999,111.97162499999999,USV_6,0.036000000000001364,1,0.008832408115267754,0.03924560546875,18213.816400652016,16382.40249367894,0.0006315011073324666,31968.75,23197.393275756578,2.6124070089401563,4.466735596014761,4.824697498287387,13.433447078526903,11.536740441263877,13.97873167597831,56.481380205451075
112.01262499999999,112.020625,USV_7,0.008000000000009777,1,0.012770043686032295,0.0423828125,22271.73673805767,18531.623414847563,0.0006447508954066766,34462.5,27475.64890256339,2.7663902974313546,5.302276488713877,5.307618202585261,10.150334508948374,9.12884330126908,14.823886720477429,38.34800525210127
112.06762499999999,112.13462499999999,USV_8,0.06699999999999307,1,0.01476133894175291,0.02611400462962963,16995.737996023687,15268.983729584226,0.00025442461731070445,32336.805555555555,27623.15258153903,2.622974832667939,3.3882886797673386,4.990882727867194,15.365120653229908,12.892816478336188,15.564159052660075,60.31324908330053
112.25062499999999,112.27862499999999,USV_9,0.028000000000005798,1,0.01045819278806448,0.0664813701923077,22435.015699427815,15784.183521693581,0.0008569769686545963,35177.88461538462,27640.400109798196,2.2583821577814147,4.981809189770546,2.9919384596220695,16.137989809162153,11.605416974574846,13.028750275942135,55.2988883662146
112.39362499999999,112.469625,USV_10,0.07600000000000762,1,0.010560382157564163,0.047607421875,20401.806637912854,15108.208629810933,0.00034398435630860293,33861.895161290326,26969.888700416654,2.442783987072868,3.544058367020576,4.9994202412643345,15.151617975258738,13.313875721484864,13.314275053116202,61.48714174693552
113.25962499999999,113.32862499999999,USV_11,0.06900000000000261,1,0.011333785019814968,0.03193882533482143,18099.353315355507,15586.79070778452,7.268807244686718e-05,33703.125,29180.7864017843,2.3677044126690316,4.851846877346799,5.102578176250169,13.687656198111013,12.361019707794354,14.016047996652688,59.43850760345588
113.49862499999999,113.52162499999999,USV_12,0.022999999999996135,1,0.010851776227355003,0.03575550426136364,18876.944599200022,15234.828671951633,3.9659468092494725e-05,34056.818181818184,28763.53455040096,1.7680025776653934,5.384834060729317,5.184948665033175,12.953270559128036,12.406650831789852,15.883460226052842,52.791990701333
113.639625,113.70362499999999,USV_13,0.06399999999999295,1,0.011245033703744411,0.030348557692307692,18287.577588913555,15117.150287614057,5.6760234648190694e-05,34179.08653846154,29435.336635763273,2.2907707721667827,4.674836928953264,5.292471243179713,15.562142035752958,11.907525333236293,14.785611419047667,60.45633955783574
114.60262499999999,114.66462499999999,USV_14,0.06199999999999761,1,0.011008957400918007,0.024714543269230768,18678.599940499756,16414.346330036766,0.0001518323853709456,34009.61538461538,28951.710823460042,2.3737792102779944,4.618723010706502,4.810178310045247,15.461081310625788,12.413408008396711,14.441577513301258,58.84564567196155
115.687625,115.782625,USV_15,0.09499999999999886,1,0.011023782193660736,0.02594957853618421,17882.06403730322,14483.82236059203,0.00011599609201075941,32694.07894736842,27209.606786234355,2.627257535924033,5.1385876821478735,4.646324658631666,15.244823559175655,13.62599738510157,14.389582090738804,60.15272225934058
