start,stop,label,duration,trial_num,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7
80.236925,80.420925,USV_1,0.1839999999999975,1,0.016946040093898773,0.08594781580105634,19853.368737824476,12842.407364579987,7.553544661731999e-05,32705.545774647886,26340.906419988838,2.6364728357183598,3.6224527441195367,5.382305511548302,15.700530329675521,11.70629088348038,15.517139652474084,67.66538001656129
80.46792500000001,80.671925,USV_2,0.20399999999999352,1,0.014214413240551949,0.06690380241297468,19040.003891592467,12659.377184959807,1.738630776091694e-05,32140.822784810127,25878.338892180567,2.37724554824357,4.361710885929229,5.189818033362033,15.148122823382376,10.828970141313341,15.01789476255039,65.9376733511342
80.752925,80.82792500000001,USV_3,0.07500000000000284,1,0.010219060815870762,0.07165921118951613,20316.209547322655,13989.431214325921,0.0003253728689629686,33078.62903225807,26162.058652400763,1.766369534383576,5.69490332845288,6.348543330671324,16.104476481105255,9.465413808928092,15.013933328404853,61.765887257661596
80.887925,80.896925,USV_4,0.009000000000000341,1,0.00972029659897089,0.044392903645833336,23116.0006862344,24108.78014533801,0.0016761991795463352,36343.75,25506.606344385025,1.1377475024234671,3.681362785179982,3.305555794968781,13.408453792177177,10.306720538606541,14.024656701759534,37.44459127146919
81.031925,81.130925,USV_5,0.09900000000000375,1,0.014715949073433876,0.08021240234375,20247.8617694733,12228.063804866917,0.00011579495774135149,32378.90625,25370.9214176481,2.041646883642388,6.064380267655421,6.50143201208518,16.394688068346387,10.778635690646023,14.312588340237458,66.27509933744314
81.541925,81.558925,USV_6,0.016999999999995907,1,0.01067386381328106,0.035481770833333336,18630.951231228588,16529.51839223556,0.00013489109827467566,33437.5,25850.87837009963,2.522526551144747,4.346401673383132,4.720597445503788,13.751387497346132,9.832771217161657,12.736721488695418,49.628814537239904
81.831925,82.044925,USV_7,0.21300000000000807,1,0.013462072238326073,0.07045541158536585,19565.995911304268,12634.08039117556,3.189151386654225e-05,32607.850609756097,26562.370647345517,2.424730708254317,4.510746574889625,5.105552602898729,15.827036081838752,11.092644277301241,15.020413970159934,66.38469974043218
82.08992500000001,82.238925,USV_8,0.1489999999999867,1,0.011988869868218899,0.05284802667025862,19737.068650696878,13648.366335498584,0.0003679994939360273,33250.53879310345,27072.872946743217,2.520676822535843,4.924430878917762,5.7477985863007,17.486299958216623,11.108126091541443,13.64497670511913,64.74319543573542
82.271925,82.465925,USV_9,0.19400000000000261,1,0.013429025188088417,0.055159505208333334,18939.748779393078,12887.303722657363,1.2477772567391323e-05,32350.0,25627.0149864334,2.5401655632893387,4.880952747140253,6.198053287696154,16.674556601246966,11.066941793620591,13.875684148980575,65.44739260009142
82.547925,82.72992500000001,USV_10,0.18200000000000216,1,0.014062822796404362,0.06816681338028169,19926.904688934883,12241.358532742815,6.675801697973602e-06,32384.683098591548,24930.08285897267,2.883415879634109,4.5286273941275175,5.575139680311921,16.32451548156474,12.063645654805432,14.501918894502811,67.36801815639049
82.800925,83.144925,USV_11,0.3439999999999941,1,0.017052432522177696,0.07428025107347329,19977.68121615169,11766.092868957856,1.525001372856228e-05,31810.591603053435,24850.334047729964,2.6535051510058056,5.09524791837774,5.905456588047575,16.074640721064764,11.260771119622888,14.565621082469647,68.25855240667245
83.212925,83.22392500000001,USV_12,0.01100000000000989,1,0.014331677928566933,0.026994977678571428,21761.379984629108,22092.2700020282,0.0005239361306031058,36723.21428571428,31513.701835251264,2.2069896805708966,2.672225494679243,3.4132937008105486,10.311523459950797,5.937316922952674,12.400935693006387,41.64259263080405
89.234925,89.328925,USV_13,0.09399999999999409,1,0.011011308990418911,0.06138209292763158,20171.6368787512,14472.260567626377,0.00021501039839118228,33325.65789473684,26911.822532772832,2.1649368291058755,3.459262682347958,6.355419026103387,15.957673659214418,10.184961478660176,15.335330196844897,63.38326211759945
89.651925,89.664925,USV_14,0.012999999999991019,1,0.005845777224749327,0.07261439732142858,21769.617918175154,17319.22900252249,0.0006532990361212562,36964.28571428572,29858.748900217237,0.651467026206503,3.4699456738777914,4.680011414874774,11.181959261586005,11.90707066741523,18.896681642596388,48.26190745611401
89.721925,89.741925,USV_15,0.01999999999999602,1,0.00966445542871952,0.04013671875,19657.472472821373,17573.390695705457,0.0004897012024434573,33534.375,26733.079311021946,1.6084609183688285,4.486856542025015,6.4159753331481255,12.058859005011294,8.754761916583764,14.800747920971622,51.1682425848023
90.350925,90.488925,USV_16,0.13799999999999102,1,0.013307852670550346,0.05932165075231482,19173.303022976183,12963.06788728056,0.00015317318778102374,32241.319444444445,25383.729629801415,2.5574418384479425,4.412568001772383,6.386946395944942,16.08912191873127,9.524240167612483,15.849549390260496,65.24342809335641
90.740925,90.771925,USV_17,0.0309999999999917,1,0.011480524204671383,0.03684779575892857,17432.442560806685,14495.171508134925,8.071692056668225e-05,31071.428571428572,25666.168228287017,2.260553396888366,3.0251652656490045,5.0410746390957515,17.631708977079853,11.789180434401995,14.438378400296463,55.29107521546824
90.957925,91.045925,USV_18,0.08799999999999386,1,0.011699291877448559,0.06067940848214286,18851.680230451515,12664.148149198654,0.00010945894084814475,30945.535714285714,21640.274263524112,3.001934122757213,3.9632905793391915,5.462322266093268,15.97046683088627,11.977207931032344,15.200017147586735,65.11136730333622
91.31592500000001,91.350925,USV_19,0.03499999999999659,1,0.012742028571665287,0.051513671875,19387.920714329226,13577.417185472943,5.4429603225363564e-05,32743.75,25420.011395451023,1.656792624911268,5.926436466331947,4.483906240139252,16.268523351312922,10.57953140807806,15.181999632712637,60.362185872355134
91.390925,91.405925,USV_20,0.015000000000000568,1,0.009964242577552795,0.032135009765625,18497.69129229836,15895.477366723879,0.00025927459731409975,31804.6875,25771.999630279068,1.3483628815972213,3.3613013885014,6.11279450061516,19.30445227246595,11.74243347033288,15.12467945367305,47.71578695687394
91.499925,91.771925,USV_21,0.27199999999999136,1,0.012879865244030952,0.06548837515024039,19351.48912929166,12440.435637101586,2.6972915121646896e-05,32001.201923076922,24807.936034560124,2.3917689289022017,4.950662635306164,5.559033653531285,15.970273079712854,11.971667900374937,14.319891098052118,66.46637558386254
91.814925,92.069925,USV_22,0.25499999999999545,1,0.02338580973446369,0.08048419563137756,21237.743615064286,12360.968319507756,0.00026300322850560223,33501.27551020408,27051.625650973157,2.570639924418114,4.758037455925315,5.494047276162379,16.60627371982982,12.218310900034124,14.226153349531268,68.03582976591507
92.139925,92.153925,USV_23,0.013999999999995794,1,0.00927740428596735,0.043975830078125,19160.620668951415,18549.031552360706,0.0004128234007569996,33726.5625,28870.185467273037,2.3288395513614466,4.039811211664591,5.711032355426769,13.394951360399839,8.758760904869243,13.841822362888738,44.38587939375614
92.253925,92.557925,USV_24,0.30400000000000205,1,0.014187343418598175,0.06689032192887931,20282.720539291124,12261.598996686282,1.2398961356877943e-05,32540.140086206895,25926.358412308542,2.2681526354074104,5.219122426297753,5.256090642357849,16.867288148217696,11.449019774108937,14.854692654906003,66.72093859610104
92.597925,92.808925,USV_25,0.21099999999999852,1,0.013079041615128517,0.06834129050925926,20278.301032458825,12393.835252949002,1.1819122395256316e-05,32834.49074074074,26873.545691787218,2.605989977710765,4.880472736027158,5.552580897437223,17.56094092392477,11.797426492334536,14.872549710071684,67.46895931466109
93.158925,93.266925,USV_26,0.10800000000000409,1,0.00960623100399971,0.03048351199127907,17460.745955826806,14529.437201781908,0.00012261478694396594,32511.627906976744,26843.70860541197,2.595508378490325,3.661815077858007,6.267193564729513,16.534938555784986,11.426599781443604,14.595769857516714,61.704750363642795
93.339925,93.361925,USV_27,0.02200000000000557,1,0.008926507085561752,0.05526455965909091,21589.225190386,17882.031950576384,0.0010009193533940704,34014.204545454544,26292.09569333412,1.5390086387497262,4.399342136169604,5.492454981416963,12.538149944824516,11.657204118676525,15.981972288337,51.72970861080928
93.931925,93.956925,USV_28,0.024999999999991473,1,0.010237880051136017,0.014567057291666666,18598.459036157004,17587.817241994002,0.00021420454325966846,33804.6875,30042.26869077628,1.8586972932163872,3.039192713241054,4.279911736369917,12.922930767230545,11.486340280334305,14.34404867583361,51.45030331891744
94.236925,94.329925,USV_29,0.09300000000000352,1,0.014840896241366863,0.06699350717905406,20605.860513384883,13230.769690023391,0.00021952741796917288,32673.141891891893,26197.285803719955,2.3567732388004194,4.363444925750725,5.681702362228925,17.02761667457048,11.923978512200444,14.786545673034231,64.01775401292423
94.459925,94.468925,USV_30,0.009000000000000341,1,0.007965677417814732,0.03515625,21651.46257361284,21422.446631656967,0.000827399063923968,35703.125,26847.681399954134,2.3323274494339814,2.5640549988980763,4.388892684522655,11.323903839549644,10.256377923797482,13.160125315629616,38.49744053913012
94.867925,94.934925,USV_31,0.06700000000000728,1,0.010197384282946587,0.024117606026785716,19028.750742007625,16990.87110081527,0.00012673289838933556,37031.25,29399.712449831964,2.6889695187618754,4.027219420837823,5.603809829562252,16.60471690519331,10.908404350788112,16.25839506332857,58.46207526317552
95.301925,95.309925,USV_32,0.008000000000009777,1,0.006891264114528894,0.05947265625,23192.217218219994,20718.864189268224,0.001700802866618253,35081.25,28143.709951241926,0.7408132575428843,3.7906048396793475,6.418856259893443,16.7091804472067,12.118883558574549,10.847728409477904,36.38717335362678
95.490925,95.617925,USV_33,0.12699999999999534,1,0.010311213321983814,0.072958984375,20631.371267388946,13249.250171633072,0.00013847888523139628,33243.75,26233.52403754333,2.424613971559256,4.802447688842841,5.341347734537441,16.003858042368314,11.647634911906584,14.225059244963452,64.67784576986305
95.809925,96.008925,USV_34,0.19899999999999807,1,0.019279953092336655,0.07715160815746754,20807.758692601798,12137.170776627452,5.0096099535518075e-05,32898.944805194806,27072.248762601812,2.6104390753490336,4.266790211271876,5.767435265020139,16.286783997364292,11.878295046225238,15.254047442520184,68.19357642957672
96.061925,97.194925,USV_35,1.1329999999999956,1,0.01894552819430828,0.08852470451551522,20602.897983808853,11224.01457259708,1.144509857730738e-05,31950.52693208431,25071.15027953535,2.629984258623166,4.389966078711489,5.629046862243548,16.580329865079214,10.879728155333611,14.723467679128099,69.66150970916769
97.358925,97.378925,USV_36,0.01999999999999602,1,0.00670793280005455,0.0421875,20372.751570386103,18932.15494925832,0.0008062282238905283,34556.25,29317.213634305583,2.9897114313413806,3.08506614010207,5.329385258302542,16.66273943177378,10.640191280795639,13.020061699210064,48.92653105717433
97.745925,98.160925,USV_37,0.41500000000000625,1,0.013592206872999668,0.07276472260680379,21075.01424915245,12390.607960017203,7.227100722388814e-05,33299.05063291139,26527.271894934067,2.4599068846667898,4.788048378191566,5.3663026762877,16.105997745887688,11.117000464722754,14.11314406807055,67.07589225042626
99.155925,99.431925,USV_38,0.27600000000001046,1,0.027028514072299004,0.11142025353773585,23404.71807207176,11313.674079341696,0.0001077706989469935,34232.01650943396,27307.180327965496,2.7749289826244183,4.1315956662578195,6.286665321198934,15.930900961555146,10.107206442976715,14.707580220443342,71.3314837377425
99.658925,99.748925,USV_39,0.09000000000000341,1,0.016080010682344437,0.04693603515625,18578.289144765913,13259.062560103404,1.2441983888321845e-05,32192.708333333332,26246.510510768258,2.0850018344625627,2.536023917621195,5.604681750113992,20.073669333292447,10.851216210183344,15.122536667228111,64.898570982592
99.933925,100.014925,USV_40,0.08100000000000307,1,0.010879872366786003,0.05549390388257576,20257.862560166235,13119.292836262532,8.611450504550082e-05,32576.704545454544,25828.967800010563,2.8538275048377058,6.017684652029453,6.1488161890431225,16.22881775601847,11.059641813321141,14.98422446218783,63.41886128413633
